tick,year,month,day,population,awake,asleep,off,courtships_active,courtships_started,courtships_failed,courtships_completed,births,deaths,state_transitions,awake_to_asleep,asleep_to_awake,asleep_to_off
318900,2026,11,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319000,2026,11,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319100,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319200,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319300,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319400,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319500,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319600,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319700,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319800,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
319900,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320000,2026,11,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320100,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320200,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320300,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320400,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320500,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320600,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320700,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320800,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
320900,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321000,2026,11,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321100,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321200,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321300,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321400,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321500,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321600,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321700,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321800,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
321900,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322000,2026,11,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322100,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322200,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322300,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322400,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322500,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322600,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322700,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322800,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
322900,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323000,2026,11,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323100,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323200,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323300,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323400,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323500,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323600,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323700,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323800,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
323900,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324000,2026,11,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324100,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324200,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324300,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324400,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324500,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324600,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324700,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324800,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
324900,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325000,2026,11,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325100,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325200,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325300,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325400,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325500,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325600,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325700,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325800,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
325900,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326000,2026,11,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326100,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326200,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326300,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326400,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326500,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326600,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326700,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326800,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
326900,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327000,2026,11,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327100,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327200,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327300,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327400,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327500,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327600,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327700,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327800,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
327900,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328000,2026,11,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328100,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328200,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328300,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328400,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328500,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328600,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328700,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328800,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
328900,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329000,2026,11,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329100,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329200,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329300,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329400,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329500,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329600,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329700,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329800,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
329900,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330000,2026,11,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330100,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330200,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330300,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330400,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330500,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330600,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330700,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330800,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
330900,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331000,2026,11,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331100,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331200,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331300,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331400,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331500,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331600,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331700,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331800,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
331900,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332000,2026,11,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332100,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332200,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332300,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332400,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332500,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332600,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332700,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332800,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
332900,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333000,2026,11,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333100,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333200,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333300,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333400,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333500,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333600,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333700,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333800,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
333900,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334000,2026,11,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334100,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334200,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334300,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334400,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334500,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334600,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334700,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334800,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
334900,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335000,2026,12,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335100,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335200,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335300,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335400,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335500,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335600,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335700,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335800,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
335900,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336000,2026,12,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336100,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336200,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336300,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336400,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336500,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336600,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336700,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336800,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
336900,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337000,2026,12,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337100,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337200,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337300,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337400,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337500,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337600,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337700,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337800,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
337900,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338000,2026,12,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338100,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338200,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338300,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338400,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338500,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338600,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338700,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338800,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
338900,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339000,2026,12,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339100,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339200,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339300,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339400,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339500,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339600,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339700,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339800,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
339900,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340000,2026,12,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340100,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340200,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340300,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340400,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340500,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340600,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340700,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340800,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
340900,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341000,2026,12,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341100,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341200,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341300,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341400,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341500,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341600,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341700,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341800,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
341900,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342000,2026,12,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342100,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342200,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342300,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342400,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342500,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342600,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342700,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342800,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
342900,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343000,2026,12,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343100,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343200,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343300,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343400,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343500,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343600,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343700,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343800,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
343900,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344000,2026,12,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344100,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344200,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344300,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344400,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344500,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344600,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344700,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344800,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
344900,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345000,2026,12,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345100,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345200,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345300,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345400,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345500,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345600,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345700,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345800,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
345900,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346000,2026,12,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346100,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346200,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346300,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346400,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346500,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346600,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346700,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346800,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
346900,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347000,2026,12,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347100,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347200,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347300,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347400,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347500,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347600,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347700,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347800,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
347900,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348000,2026,12,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348100,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348200,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348300,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348400,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348500,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348600,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348700,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348800,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
348900,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349000,2026,12,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349100,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349200,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349300,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349400,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349500,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349600,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349700,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349800,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
349900,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350000,2026,12,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350100,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350200,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350300,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350400,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350500,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350600,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350700,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350800,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
350900,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351000,2026,12,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351100,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351200,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351300,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351400,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351500,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351600,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351700,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351800,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
351900,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352000,2026,12,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352100,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352200,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352300,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352400,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352500,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352600,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352700,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352800,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
352900,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353000,2026,12,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353100,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353200,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353300,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353400,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353500,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353600,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353700,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353800,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
353900,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354000,2026,12,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354100,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354200,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354300,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354400,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354500,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354600,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354700,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354800,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
354900,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
355000,2026,12,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
355100,2026,12,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
355200,2026,12,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
355300,2026,12,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
355400,2026,12,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
